889 -0.617080 -0.227092 8.904514
823 -3.444684 -1.580940 7.030299
445 -5.809813 -1.582448 7.239019
188 5.882730 -1.596527 7.926589
447 -5.019033 -1.375281 7.225219
270 -2.473642 -0.387024 9.569417
811 4.580316 -0.672192 7.261270
718 -9.893183 -1.598356 6.898278
177 2.044587 -1.085607 7.583187
78 1.469373 -0.625634 0.087715
619 0.552478 -1.350566 7.529151
192 -9.077582 -1.644901 -1.418385
733 6.869338 -1.729560 7.450988
222 -5.057941 -0.124977 7.740214
742 6.594475 -1.467237 7.795405
162 -0.302674 -1.390280 7.901952
21 -3.332201 -0.845064 1.663709
562 8.373658 -1.944740 7.978098
208 -5.968093 -0.890176 -3.335612
749 -1.809412 -0.709469 7.957721
762 7.685179 -0.817008 7.862081
958 0.747543 -1.879969 -1.696764
417 3.624013 -1.027005 8.158960
608 1.319136 -0.688711 8.155847
94 1.454164 -1.137078 8.284372
157 -6.321582 -0.062531 4.145680
698 2.711133 -0.446445 8.025618
71 -5.467627 -1.886257 6.060766
612 1.770729 -1.353607 8.668926
212 4.314973 -0.552908 9.184748
753 3.140140 -1.427485 8.864372
740 0.667062 -0.871510 8.833883
112 0.522739 -0.108251 9.663955
820 0.527710 -0.985133 -3.384943
279 0.934661 -1.570280 9.640784
754 1.780922 -1.221581 7.720207
213 -0.562191 -1.720306 9.634352
897 -7.374741 -1.278775 1.967171
578 -2.985768 -0.766627 0.556333
37 -4.007366 -0.271092 2.178935
77 -4.343357 -0.159388 2.607200
